id,hourly_wage,latitude,longitude,has_overtime,monthly_hours
JOB05821,1720,35.553819,139.676453,0,136
JOB05822,1620,35.138630,137.130819,0,154
JOB05823,1345,34.909788,135.925158,1,160
JOB05824,1377,34.848295,135.471025,1,168
JOB05825,1328,38.438033,140.620237,0,141
JOB05826,1371,35.597488,139.779396,0,171
JOB05827,1655,35.733236,139.579389,0,159
JOB05828,1856,35.822560,139.815632,0,169
JOB05829,1068,38.259421,140.874759,0,161
JOB05830,1430,40.401092,141.036787,0,143
JOB05831,1407,32.060814,131.482424,0,176
JOB05832,1547,35.778195,139.785342,0,146
JOB05833,1722,35.661097,140.037117,0,187
JOB05834,1121,31.968645,131.313954,0,158
JOB05835,1636,34.913564,137.007896,1,139
JOB05836,1541,34.689178,135.317946,1,205
JOB05837,1200,34.825821,135.921471,0,147
JOB05838,1219,40.355834,141.712789,0,160
JOB05839,1893,35.656013,139.773293,1,205
JOB05840,1639,34.683633,135.986284,1,150
JOB05841,1461,35.573772,139.473572,0,158
JOB05842,1830,35.568153,139.565194,0,143
JOB05843,1600,34.850075,136.996917,0,153
JOB05844,1775,35.746055,139.987165,1,176
JOB05845,1381,34.848366,135.819797,0,142
JOB05846,1419,39.181133,141.215775,1,169
JOB05847,1575,35.458701,139.840941,0,146
JOB05848,1330,35.213593,135.631071,0,128
JOB05849,1191,34.971180,135.382088,0,157
JOB05850,1367,34.902897,135.840136,1,162
JOB05851,1965,35.507859,139.934698,1,162
JOB05852,1386,35.142767,136.713348,1,193
JOB05853,1964,35.490877,139.458044,1,217
JOB05854,1398,35.823753,139.637077,0,149
JOB05855,1227,35.055342,135.679718,0,169
JOB05856,1714,35.075865,136.660935,1,177
JOB05857,1788,35.822599,139.906194,1,164
JOB05858,1424,35.659196,139.596795,0,142
JOB05859,1409,39.553749,140.409083,0,145
JOB05860,1664,35.072949,135.686724,0,175
JOB05861,1319,34.959333,137.008954,1,196
JOB05862,1420,35.454748,139.735243,0,185
JOB05863,1703,35.863976,139.555452,1,149
JOB05864,1418,31.975589,130.465072,0,143
JOB05865,1582,35.853907,139.612338,0,162
JOB05866,1772,35.220056,135.157493,1,184
JOB05867,1216,35.764488,139.904343,0,136
JOB05868,1472,34.949939,135.832975,0,177
JOB05869,1770,35.824729,139.744449,0,155
JOB05870,1329,35.213449,137.248288,1,156
JOB05871,1414,35.462185,139.880863,0,168
JOB05872,1353,35.524261,139.722078,0,165
JOB05873,1383,34.749970,135.212722,1,175
JOB05874,1836,35.132691,135.403815,1,149
JOB05875,1305,35.495804,139.872270,0,185
JOB05876,1364,34.666814,135.411846,0,177
JOB05877,1560,34.582886,135.261082,0,163
JOB05878,1432,39.088569,140.202302,0,121
JOB05879,1188,35.186608,137.147819,0,131
JOB05880,1267,35.053019,135.330359,0,140
JOB05881,1675,34.899551,136.723658,1,164
JOB05882,1251,35.636997,139.715852,0,147
JOB05883,1603,35.765902,139.471001,0,179
JOB05884,1501,31.450963,130.984253,1,161
JOB05885,1484,34.984849,135.560381,0,179
JOB05886,1287,34.847178,135.106418,0,161
JOB05887,1463,35.798359,139.748405,0,135
JOB05888,1228,38.483134,140.825496,0,169
JOB05889,1786,35.724784,139.975209,0,181
JOB05890,1646,35.729232,139.916797,0,172
JOB05891,1600,34.846205,135.298242,0,130
JOB05892,1347,32.236367,130.329327,1,183
JOB05893,1896,35.520124,139.773706,1,200
JOB05894,1765,35.580446,139.566214,0,175
JOB05895,1187,31.421480,130.721713,1,158
JOB05896,1550,31.559942,131.346130,0,137
JOB05897,1678,34.973938,136.936769,1,165
JOB05898,1409,35.082407,135.785071,1,193
JOB05899,1236,35.543367,140.018348,0,172
JOB05900,1317,35.808795,139.816618,0,169
JOB05901,1398,35.157042,136.803203,1,157
JOB05902,1529,34.689750,136.940428,0,158
JOB05903,1599,35.671547,139.510449,1,200
JOB05904,1365,32.429108,130.490485,0,129
JOB05905,1051,33.164881,130.935818,0,171
JOB05906,1435,35.211349,135.313951,0,153
JOB05907,1663,35.841280,139.686479,1,189
JOB05908,1386,33.170890,131.065067,0,138
JOB05909,1599,35.790103,139.794034,0,152
JOB05910,1220,38.200808,141.464806,0,139
JOB05911,1384,32.272711,131.401870,0,179
JOB05912,1365,34.758702,135.516850,1,161
JOB05913,1208,35.052258,135.434938,0,152
JOB05914,1320,34.585729,135.228223,0,180
JOB05915,1357,35.814680,139.711302,0,133
JOB05916,1160,32.866178,130.877032,0,146
JOB05917,1581,35.892278,139.958904,1,203
JOB05918,1342,35.237362,135.400063,0,164
JOB05919,1133,31.733634,130.748665,0,133
JOB05920,1240,35.000361,136.865819,0,165
JOB05921,1270,35.613084,139.791452,0,155
JOB05922,1565,35.651520,139.758932,0,186
JOB05923,1397,35.739072,139.795071,1,191
JOB05924,1660,35.684017,139.784122,1,170
JOB05925,1784,35.544710,140.042691,1,147
JOB05926,1499,31.762309,131.745309,0,128
JOB05927,1084,38.682138,140.430169,0,171
JOB05928,1501,35.559464,139.508369,1,176
JOB05929,1330,31.640699,131.321864,0,179
JOB05930,1331,39.430186,141.744181,0,140
JOB05931,1283,35.773075,139.528223,0,133
JOB05932,1277,35.223073,136.864448,1,171
JOB05933,1798,35.753044,139.611739,0,151
JOB05934,1755,35.049787,135.677963,0,174
JOB05935,1281,34.758862,135.595466,0,138
JOB05936,1847,35.166109,135.836114,1,168
JOB05937,1196,38.069818,140.565105,1,180
JOB05938,1540,31.793959,131.698564,1,151
JOB05939,1295,34.914459,137.187973,0,161
JOB05940,1244,31.501467,130.710851,1,181
JOB05941,1351,35.845062,139.459122,1,192
JOB05942,1252,35.607872,140.019565,0,130
JOB05943,1461,35.867350,139.899333,0,184
JOB05944,1699,35.757136,140.006528,0,140
JOB05945,1771,34.797234,135.805854,1,174
JOB05946,1259,31.967026,131.594217,0,176
JOB05947,1107,40.395846,140.879914,0,144
JOB05948,1221,34.692247,135.267469,0,168
JOB05949,1323,33.510848,130.300761,1,163
JOB05950,1756,34.740948,136.904313,1,146
JOB05951,1532,34.559936,135.113813,0,171
JOB05952,1369,32.523848,131.563921,0,145
JOB05953,1471,35.183324,135.651449,0,174
JOB05954,1365,34.967955,136.834152,0,131
JOB05955,1381,40.670858,141.044153,1,155
JOB05956,1579,35.575217,139.521557,1,164
JOB05957,1844,34.909128,136.876268,1,189
JOB05958,1409,35.695446,139.607820,0,136
JOB05959,1444,35.879504,139.671074,1,165
JOB05960,1810,35.865732,139.896698,0,164
JOB05961,1557,35.042434,135.623492,0,184
JOB05962,1479,35.000412,135.975645,0,140
JOB05963,1977,35.735825,139.926062,1,180
JOB05964,1437,38.169986,141.781051,0,153
JOB05965,1103,35.007030,136.758354,0,171
JOB05966,1753,35.849914,139.935450,0,155
JOB05967,1460,34.837394,136.895467,1,194
JOB05968,1424,39.899609,140.644773,1,174
JOB05969,1599,33.248492,131.522424,1,190
JOB05970,1636,35.762596,139.662009,1,202
JOB05971,1150,39.412334,141.011399,0,174
JOB05972,1168,33.441366,130.800588,0,131
JOB05973,1318,40.430892,140.777279,0,119
JOB05974,1268,32.175585,130.355828,0,124
JOB05975,1629,35.059224,135.986022,1,168
JOB05976,1276,35.165163,135.358901,1,164
JOB05977,1505,35.466224,139.931953,0,142
JOB05978,1496,35.711736,140.039218,1,176
JOB05979,1477,34.612448,135.408140,0,135
JOB05980,1229,35.835637,139.994759,0,185
JOB05981,1427,35.755500,139.975347,1,161
JOB05982,981,39.918126,140.682789,0,132
JOB05983,1567,34.733974,135.289718,1,175
JOB05984,1473,35.386603,137.048866,1,153
JOB05985,1294,35.217931,135.552516,0,176
JOB05986,1625,35.181666,135.381317,0,133
JOB05987,1672,34.898457,135.120114,1,174
JOB05988,1761,35.626739,139.988815,0,162
JOB05989,1628,34.672165,135.387956,0,178
JOB05990,1901,34.638935,135.778916,1,181
JOB05991,1427,35.585839,139.896929,0,152
JOB05992,1148,39.135901,140.582058,0,157
JOB05993,1270,35.763918,139.656820,0,152
JOB05994,1167,40.391535,141.198755,1,185
JOB05995,1525,35.687029,139.649834,1,184
JOB05996,1866,34.603528,137.284639,1,186
JOB05997,1416,39.657301,141.554320,1,148
JOB05998,1655,34.984806,135.234066,1,174
JOB05999,1421,35.898496,139.632619,0,161
JOB06000,1815,35.603438,139.547698,0,159
JOB06001,1387,35.787185,139.548278,0,149
JOB06002,1668,35.851216,139.911401,0,160
JOB06003,1669,35.592033,139.694250,1,174
JOB06004,1603,34.970810,135.412973,1,173
JOB06005,1338,39.849458,140.418486,1,139
JOB06006,1442,35.060183,136.774545,1,165
JOB06007,1558,35.468652,139.622618,0,134
JOB06008,1531,35.794523,139.821737,1,169
JOB06009,1090,31.998836,130.384034,1,150
JOB06010,1411,34.915532,135.398310,0,150
JOB06011,1796,35.648770,139.735773,0,176
JOB06012,1447,35.500655,139.955014,0,179
JOB06013,1448,35.116395,135.569342,0,174
JOB06014,1356,35.693745,139.893671,0,185
JOB06015,1288,35.816480,139.990721,0,141
JOB06016,1328,38.950166,141.582408,0,124
JOB06017,1558,35.628807,139.498938,0,165
JOB06018,1570,35.871085,139.491910,1,188
JOB06019,1171,40.716302,140.411007,1,133
JOB06020,1339,34.867534,135.736012,0,145
JOB06021,1532,35.489392,139.857608,0,181
JOB06022,1537,34.697345,136.774110,1,167
JOB06023,1053,31.370626,130.974788,0,134
JOB06024,1455,35.856989,140.001453,0,159
JOB06025,1879,35.867389,139.646332,1,183
JOB06026,1423,35.769171,139.864258,0,144
JOB06027,1167,35.254557,137.162162,0,169
JOB06028,1906,35.584549,139.986567,1,191
JOB06029,1739,34.922915,136.915026,0,169
JOB06030,1158,38.611797,141.788367,1,163
JOB06031,1398,38.620085,140.831355,0,155
JOB06032,1327,38.952755,140.661901,0,118
JOB06033,1554,34.635612,135.645678,0,172
JOB06034,1054,31.459589,130.397205,1,182
JOB06035,1050,39.398540,140.802459,0,114
JOB06036,1167,34.979133,137.164817,0,164
JOB06037,1124,39.076247,140.398952,0,112
JOB06038,1907,35.529479,139.761470,1,205
JOB06039,1605,34.850602,136.764276,0,162
JOB06040,1007,40.766478,141.670537,0,125
JOB06041,1643,35.707863,139.677530,0,173
JOB06042,1514,35.832224,139.756159,1,180
JOB06043,1944,34.635502,135.519404,1,184
JOB06044,1332,35.246053,135.963550,0,137
JOB06045,1374,35.548793,139.611961,0,176
JOB06046,1263,40.730336,141.775643,0,139
JOB06047,1644,35.596629,139.849944,1,189
JOB06048,1381,35.476066,139.510468,1,190
JOB06049,1310,40.152389,140.707178,0,129
JOB06050,1349,34.647860,135.598913,1,144
JOB06051,1392,34.781136,135.715362,1,211
JOB06052,1884,35.815281,139.710004,0,166
JOB06053,1677,34.995557,137.150158,1,172
JOB06054,1475,38.325800,140.637556,1,147
JOB06055,1172,35.221303,135.627229,0,178
JOB06056,1202,33.678831,130.595332,1,201
JOB06057,1780,35.697776,139.596140,1,200
JOB06058,1228,35.879331,139.519059,0,155
JOB06059,1255,40.742005,141.166488,1,162
JOB06060,1817,35.620878,139.581313,0,186
JOB06061,1789,34.646313,135.397224,1,179
JOB06062,1517,35.612770,139.655769,1,197
JOB06063,1154,33.266363,130.721329,1,189
JOB06064,1400,34.998719,135.223547,1,184
JOB06065,1261,34.878871,135.530207,1,156
JOB06066,1616,35.782633,139.545526,0,132
JOB06067,1629,35.821883,139.531485,0,168
JOB06068,1667,35.130008,135.427007,0,138
JOB06069,1460,34.881302,136.882303,0,132
JOB06070,1243,40.554617,141.797623,0,171
JOB06071,1681,34.617020,135.567952,1,181
JOB06072,1430,38.223586,141.674984,0,126
JOB06073,1346,35.631169,139.589804,0,155
JOB06074,1432,34.847616,135.676418,1,162
JOB06075,1392,32.085902,130.309647,1,147
JOB06076,1496,35.543848,139.974219,1,185
JOB06077,1447,34.833863,136.854460,0,129
JOB06078,1583,34.704937,135.881868,1,194
JOB06079,1602,35.800173,139.560589,1,164
JOB06080,1793,35.587783,139.804243,1,210
JOB06081,1335,35.611045,139.824367,0,173
JOB06082,1799,35.685877,139.704733,0,130
JOB06083,1708,34.616998,137.265072,1,188
JOB06084,1576,35.115210,136.920888,0,126
JOB06085,1731,34.910410,135.937619,1,199
JOB06086,1535,35.269261,137.027840,0,125
JOB06087,1537,34.892060,135.186788,0,163
JOB06088,1466,35.550435,139.653077,1,213
JOB06089,1181,34.625497,135.822319,0,171
JOB06090,1225,32.808721,130.780571,0,174
JOB06091,1295,34.583652,135.435319,0,160
JOB06092,1213,35.015116,137.108776,0,159
JOB06093,1540,35.853809,139.805123,1,213
JOB06094,1101,31.308341,130.951014,0,123
JOB06095,1961,35.489569,139.903434,1,178
JOB06096,1899,35.787368,139.813661,1,176
JOB06097,1009,33.675772,130.568472,0,137
JOB06098,1481,34.610244,135.714608,1,188
JOB06099,1719,34.858531,136.606971,0,144
JOB06100,1532,35.629048,140.035562,1,176
JOB06101,1172,35.228065,135.437866,0,172
JOB06102,1435,35.604337,140.039648,0,180
JOB06103,1702,34.684669,137.086163,1,135
JOB06104,1596,35.164398,135.458024,1,198
JOB06105,1776,35.561920,140.029854,0,189
JOB06106,1767,35.703408,139.744010,1,170
JOB06107,1582,35.613056,139.574641,0,182
JOB06108,1661,34.795853,136.705067,1,190
JOB06109,1357,35.833623,139.618431,0,171
JOB06110,1142,31.725523,131.321709,0,115
JOB06111,1283,38.593778,140.755153,1,152
JOB06112,1285,35.035712,135.334833,0,130
JOB06113,1761,35.642877,139.813266,0,147
JOB06114,1195,31.815257,131.130982,0,160
JOB06115,1633,34.927645,136.688411,0,122
JOB06116,1448,32.720211,130.861858,1,199
JOB06117,1820,35.834124,139.838078,1,189
JOB06118,1237,35.060556,135.981190,0,127
JOB06119,985,40.458120,141.191656,0,114
JOB06120,1517,32.741063,130.640253,1,150
JOB06121,1366,35.641894,140.032976,0,177
JOB06122,1285,32.483004,131.046202,0,148
JOB06123,1376,34.944070,135.394973,0,156
JOB06124,1277,34.600123,135.536211,0,139
JOB06125,1600,34.559645,135.766759,1,163
JOB06126,1186,34.684564,135.984735,0,178
JOB06127,1385,33.583309,130.213759,0,117
JOB06128,1642,34.786159,136.909833,1,174
JOB06129,1516,35.028444,136.758566,0,146
JOB06130,1597,33.690502,131.532065,1,200
JOB06131,1350,34.997087,135.368160,1,179
JOB06132,1441,34.708884,135.356473,1,158
JOB06133,1372,35.682381,139.902369,0,171
JOB06134,1745,35.676460,139.693545,1,185
JOB06135,1876,35.737711,139.481827,1,191
JOB06136,1549,35.680168,139.712607,1,222
JOB06137,1512,35.202653,136.673925,0,168
JOB06138,1359,35.324337,136.918367,0,157
JOB06139,1188,34.588735,135.967107,0,164
JOB06140,1307,40.326688,141.455904,1,146
JOB06141,1392,35.738357,139.677642,1,184
JOB06142,1437,34.849566,135.493080,1,162
JOB06143,1231,35.616151,140.048307,0,146
JOB06144,1820,35.464440,139.462350,0,150
JOB06145,1814,35.501864,139.606175,1,146
JOB06146,1556,34.572095,135.297413,1,153
JOB06147,1289,35.659228,139.894798,0,182
JOB06148,1936,35.743597,139.658399,1,169
JOB06149,1133,35.064460,136.829247,0,148
JOB06150,1423,38.646866,141.314926,0,162
JOB06151,1851,35.098260,135.398894,1,141
JOB06152,1846,35.061102,135.278823,1,188
JOB06153,1655,34.678020,137.112461,0,144
JOB06154,1291,35.635866,139.641994,0,159
JOB06155,1137,32.186046,131.490290,1,179
JOB06156,1041,38.009926,140.258336,0,125
JOB06157,1661,35.836620,139.867411,1,178
JOB06158,1614,34.904240,135.826089,1,147
JOB06159,1245,35.510562,139.526970,0,142
JOB06160,1504,34.759510,136.766147,1,145
JOB06161,1173,31.976711,131.508548,0,154
JOB06162,1159,34.665077,136.638444,1,170
JOB06163,1506,35.135285,135.301099,1,169
JOB06164,1042,31.897484,131.199057,0,128
JOB06165,1248,35.264117,136.724948,1,146
JOB06166,1706,35.791848,140.003945,0,153
JOB06167,1607,35.583595,139.717048,1,167
JOB06168,1234,35.651874,139.870487,0,170
JOB06169,1511,33.202004,131.012598,0,177
JOB06170,1066,39.845320,141.054114,0,111
JOB06171,1312,33.356349,130.868681,1,165
JOB06172,1607,34.921987,135.603644,1,181
JOB06173,1375,39.472709,141.608358,0,140
JOB06174,1305,35.817268,139.464030,1,172
JOB06175,1399,40.337722,140.236053,1,163
JOB06176,1360,35.365329,137.192046,0,138
JOB06177,1147,34.876736,137.002524,0,140
JOB06178,1584,35.802082,139.976677,0,175
JOB06179,1468,35.793223,139.738334,1,201
JOB06180,1438,35.149017,135.809659,0,174
JOB06181,1386,33.156374,131.283146,1,127
JOB06182,1421,35.101462,135.241162,0,130
JOB06183,1485,35.246063,135.923607,0,129
JOB06184,1871,35.749753,139.902778,1,177
JOB06185,1542,40.686353,140.725426,1,183
JOB06186,1709,35.281321,137.226616,1,185
JOB06187,1546,35.830086,139.784613,0,168
JOB06188,1346,39.241017,141.048528,0,168
JOB06189,1656,34.992311,135.635522,0,172
JOB06190,1731,35.706954,139.947180,0,175
JOB06191,1175,32.937429,131.221017,0,167
JOB06192,1327,35.118372,136.908873,1,171
JOB06193,1411,34.665691,135.518518,0,155
JOB06194,1251,39.378336,141.677333,0,143
JOB06195,1426,35.765704,139.863666,0,149
JOB06196,1700,35.517465,139.468377,1,195
JOB06197,1353,35.776945,139.577547,0,139
JOB06198,1298,38.255846,140.409371,1,123
JOB06199,1285,35.794509,139.792309,1,186
JOB06200,1588,35.242880,137.214505,1,160
JOB06201,1283,35.891502,139.880651,0,154
JOB06202,1506,34.965641,136.844245,0,129
JOB06203,1524,35.188969,135.408678,1,184
JOB06204,1219,35.488403,139.965520,0,159
JOB06205,1475,34.614052,135.361543,0,163
JOB06206,1484,35.115588,136.659298,0,125
JOB06207,1796,34.671205,137.244891,1,174
JOB06208,1639,35.493881,139.532969,1,164
JOB06209,1778,35.826067,139.867754,0,136
JOB06210,1572,35.120339,135.646816,1,193
JOB06211,1354,31.509417,130.481412,0,128
JOB06212,1540,35.826506,139.660759,0,179
JOB06213,1309,31.358144,131.163450,0,154
JOB06214,2006,35.714549,139.754840,1,164
JOB06215,1579,35.607464,139.744393,1,220
JOB06216,1971,35.463785,139.830404,1,197
JOB06217,1414,39.839457,140.616513,0,132
JOB06218,1362,32.355930,130.185260,1,186
JOB06219,1582,34.878965,135.690373,0,152
JOB06220,1463,33.448328,130.182903,0,177
JOB06221,1544,31.961916,131.395783,1,192
JOB06222,1028,38.670717,140.844072,0,169
JOB06223,1395,34.926534,136.956063,0,146
JOB06224,1055,31.482612,130.875286,0,154
JOB06225,1885,34.950310,135.903007,1,166
JOB06226,1462,35.472965,139.710761,1,203
JOB06227,1305,40.631901,140.335514,1,165
JOB06228,1323,32.247771,131.712137,1,179
JOB06229,1650,34.925650,135.722218,1,177
JOB06230,1359,34.673639,137.126903,0,167
JOB06231,1794,35.798899,139.599060,1,168
JOB06232,1441,35.692133,139.759346,0,130
JOB06233,1804,35.457983,139.836988,1,173
JOB06234,1503,38.159167,141.564638,1,174
JOB06235,1307,34.792170,136.829601,0,125
JOB06236,1766,34.822271,136.736469,1,180
JOB06237,1777,35.795191,139.976946,1,205
JOB06238,1449,34.651683,135.428294,0,125
JOB06239,1459,31.962526,131.537298,1,201
JOB06240,1797,34.968193,135.493382,1,152
JOB06241,1578,35.560681,139.937286,1,182
JOB06242,1126,35.224228,136.834840,0,128
JOB06243,1325,34.982155,136.648971,1,178
JOB06244,1175,39.695471,140.655812,0,146
JOB06245,1668,35.017157,136.882234,0,125
JOB06246,1633,35.812409,139.565660,0,162
JOB06247,1317,34.871514,135.561862,0,164
JOB06248,1385,40.733345,141.274708,0,136
JOB06249,1237,34.684808,136.995269,0,158
JOB06250,1055,39.032260,141.779454,0,122
JOB06251,1417,35.654904,139.822878,1,192
JOB06252,1618,34.817210,137.127261,1,150
JOB06253,1256,35.306482,137.202452,0,143
JOB06254,1776,34.925536,135.123281,0,167
JOB06255,1252,32.557733,130.268730,1,149
JOB06256,1204,40.519263,140.605551,0,130
JOB06257,1671,35.723587,140.033096,1,141
JOB06258,1447,40.318249,141.501673,0,128
JOB06259,1089,38.137311,141.025544,0,127
JOB06260,1866,35.489702,139.597222,0,135
JOB06261,1913,35.624143,139.480578,1,196
JOB06262,1389,35.013242,137.037802,1,145
JOB06263,1472,34.902462,135.268882,1,191
JOB06264,1231,35.513316,139.471823,0,183
JOB06265,1822,35.491006,139.594652,0,177
JOB06266,1885,35.813763,139.534364,1,198
JOB06267,1083,32.759618,130.484278,1,189
JOB06268,1798,34.927425,135.713224,1,201
JOB06269,1381,40.062017,141.770622,0,161
JOB06270,1125,31.980544,131.010042,0,176
JOB06271,1432,39.767702,141.784202,1,191
JOB06272,1406,34.795019,135.191640,0,154
JOB06273,1717,35.531674,139.894888,1,200
JOB06274,1412,39.824319,140.928375,1,124
JOB06275,1641,34.877463,136.732430,1,183
JOB06276,1551,34.655402,137.013409,1,169
JOB06277,1036,40.773179,140.244098,0,153
JOB06278,1218,34.741434,135.562350,0,173
JOB06279,1401,35.886037,139.489580,0,182
JOB06280,1238,35.151983,137.129680,0,142
JOB06281,1322,34.669170,135.435228,0,166
JOB06282,1172,34.756963,135.793477,0,176
JOB06283,1453,35.474148,139.934845,0,177
JOB06284,1804,34.617775,135.453223,1,182
JOB06285,1470,32.079063,131.163051,0,162
JOB06286,1417,35.234423,136.980317,0,131
JOB06287,1971,35.512147,139.911862,1,156
JOB06288,1291,34.717806,135.689110,0,133
JOB06289,1548,34.700689,136.728437,1,152
JOB06290,1766,35.895977,139.982096,0,155
JOB06291,1620,35.242888,137.243491,1,139
JOB06292,1639,34.867263,137.011220,0,121
JOB06293,1363,35.561200,139.451887,1,186
JOB06294,1294,34.892520,136.973325,1,170
JOB06295,1340,38.045117,140.591364,0,120
JOB06296,1620,35.635791,140.028810,1,198
JOB06297,1559,35.454996,139.805165,0,147
JOB06298,1362,35.552041,139.899595,0,176
JOB06299,1284,34.981659,135.361487,1,182
JOB06300,1062,38.377198,141.764125,0,175
JOB06301,1261,40.405328,140.501567,0,160
JOB06302,1526,34.766115,135.174007,0,177
JOB06303,1328,35.813437,139.782609,1,154
JOB06304,1068,32.595703,131.036953,1,171
JOB06305,1548,35.644093,139.859770,0,186
JOB06306,1360,39.789354,140.290949,0,140
JOB06307,1243,34.633551,136.938475,0,155
JOB06308,1781,35.713716,139.711014,1,164
JOB06309,1190,31.964108,131.125374,1,187
JOB06310,1315,34.606637,136.886376,1,175
JOB06311,1364,35.646266,139.656083,0,179
